text,category
Brute force attack detected for account 7581,SECURITY_ALERT
Service api-gateway stopped on host laptop-50.evans-mooney.com,SYSTEM_EVENT
Pipeline 49e87294 blocked at stage 5,WORKFLOW_ERROR
"Resource alert: memory exceeded on email-37.fisher.com, used=56037MB",RESOURCE_USAGE
Process eeb1d65a timed out after 300s,WORKFLOW_ERROR
Task assignment for TeamID 741 could not complete due to invalid priority level,WORKFLOW_ERROR
Invalid credentials provided for user 5656 on lt-15.turner.com,SECURITY_ALERT
Escalation rule undefined for priority LOW in ticket 7772,WORKFLOW_ERROR
Node node-44 left cluster cluster-5,SYSTEM_EVENT
Potential security breach detected on host desktop-41.marks-short.com,SECURITY_ALERT
cpu_usage=56% memory_usage=4% on host desktop-19.caldwell.com,RESOURCE_USAGE
Escalation rule execution failed for ticket 1412 - undefined escalation level,WORKFLOW_ERROR
Intrusion detected on host email-86.rivera-wade.net from IP 222.99.70.133,SECURITY_ALERT
"[instance: QIKETCDm] Total memory: 32768 MB, used: 38475 MB",RESOURCE_USAGE
Security alert: invalid token for session d4145ed2,SECURITY_ALERT
Security alert: invalid token for session c395899e,SECURITY_ALERT
Scheduled job 7362 started at 2026-03-15T03:26:19,SYSTEM_EVENT
CPU exceeded threshold: 59% on instance ROlGbYAf,RESOURCE_USAGE
Scheduled task 9326 completed successfully,SYSTEM_EVENT
Multiple unauthorized access attempts on server 23,SECURITY_ALERT
Brute force attack detected for account 5992,SECURITY_ALERT
phys_ram=65536MB used_ram=22405MB phys_disk=869GB,RESOURCE_USAGE
Multiple unauthorized access attempts on server 2,SECURITY_ALERT
Storage volume vol-Daid at 78% capacity,RESOURCE_USAGE
Backup started for database orders_db at 2026-01-12T13:38:49,SYSTEM_EVENT
cpu_usage=50% memory_usage=69% on host email-96.shannon-dunn.com,RESOURCE_USAGE
Node node-5 reporting cpu=7% utilization,RESOURCE_USAGE
Deployment a915be12 finished on email-59.hernandez-wyatt.com,SYSTEM_EVENT
cpu_usage=23% memory_usage=51% on host desktop-57.guzman-osborne.com,RESOURCE_USAGE
Instance NJfABRaU created in region eu-west-1,SYSTEM_EVENT
Node node-15 left cluster cluster-1,SYSTEM_EVENT
System db-45.phillips-phillips.com swap usage critical: 4973MB,RESOURCE_USAGE
Health check ok: worker responding on port 6379,SYSTEM_EVENT
Health check ok: worker responding on port 6379,SYSTEM_EVENT
Workflow validation error in process 18d50162,WORKFLOW_ERROR
Deployment 0a5c9cff completed successfully,SYSTEM_EVENT
Job 9045 aborted due to missing configuration,WORKFLOW_ERROR
Authentication error on server 1,SECURITY_ALERT
Suspicious activity observed from IP 118.129.143.119,SECURITY_ALERT
Memory usage is critical at 20% on db-86.barron.com,RESOURCE_USAGE
Instance MvzOWjoW created in region us-west-2,SYSTEM_EVENT
Escalation failed for ticket 7563 - no handler defined,WORKFLOW_ERROR
"Disk usage at 62% on email-60.cruz.com, volume vol-Fnid",RESOURCE_USAGE
Workflow validation error in process 2cfe6541,WORKFLOW_ERROR
Health check passed for service scheduler on srv-56.white.com,SYSTEM_EVENT
Failed authentication attempt #9 for user 4365,SECURITY_ALERT
Intrusion detected on host laptop-34.lee.info from IP 215.4.79.97,SECURITY_ALERT
Escalation failed for ticket 2127 - no handler defined,WORKFLOW_ERROR
Storage volume vol-vRgl at 87% capacity,RESOURCE_USAGE
Process e1a998ab timed out after 30s,WORKFLOW_ERROR
Failed authentication attempt #18 for user 9682,SECURITY_ALERT
Job 8769 error: invalid configuration in stage 9,WORKFLOW_ERROR
Instance VkqDSBMb created in region ap-south-1,SYSTEM_EVENT
System email-30.rosario-hess.net swap usage critical: 1605MB,RESOURCE_USAGE
Suspicious activity observed from IP 201.179.118.173,SECURITY_ALERT
Security alert: invalid token for session efd52c09,SECURITY_ALERT
Login failure threshold exceeded for user 8235,SECURITY_ALERT
Authentication error on server 7,SECURITY_ALERT
Invalid session token detected from IP 124.164.49.16,SECURITY_ALERT
Scheduled job 5758 started at 2026-06-06T12:41:11,SYSTEM_EVENT
Scheduled task 5608 completed successfully,SYSTEM_EVENT
cpu_usage=15% memory_usage=31% on host laptop-63.mcbride.com,RESOURCE_USAGE
disk_usage=98% on volume vol-uIHp,RESOURCE_USAGE
Health check passed for service auth-service on lt-27.ray-diaz.org,SYSTEM_EVENT
Invalid session token detected from IP 22.243.222.140,SECURITY_ALERT
Workflow validation error in process 21f50f57,WORKFLOW_ERROR
Suspicious activity observed from IP 151.238.141.15,SECURITY_ALERT
phys_ram=8192MB used_ram=39146MB phys_disk=402GB on node node-24,RESOURCE_USAGE
Health check passed for service scheduler on lt-21.garcia.com,SYSTEM_EVENT
Invalid session token detected from IP 145.69.49.5,SECURITY_ALERT
Escalation rule undefined for priority P2 in ticket 2998,WORKFLOW_ERROR
Service redis restarted on desktop-80.williams-baker.com after config update,SYSTEM_EVENT
Memory usage is critical at 28% on db-36.mills-baird.com,RESOURCE_USAGE
Workflow b76571f0 failed at step 4,WORKFLOW_ERROR
Invalid priority level assigned to ticket 3829,WORKFLOW_ERROR
Service postgres stopped on host desktop-26.moore.com,SYSTEM_EVENT
Job 4003 error: invalid configuration in stage 3,WORKFLOW_ERROR
"Resource alert: memory exceeded on lt-93.bryant.com, used=49590MB",RESOURCE_USAGE
Task assignment for TeamID 242 could not complete due to invalid priority level,WORKFLOW_ERROR
"Disk usage at 62% on desktop-02.shaw.org, volume vol-EOwN",RESOURCE_USAGE
Task assignment error: team 915 queue full,WORKFLOW_ERROR
Potential security breach detected on host desktop-06.keller-smith.com,SECURITY_ALERT
Node node-11 left cluster cluster-1,SYSTEM_EVENT
High memory consumption detected: 22797MB of 16384MB used,RESOURCE_USAGE
Security alert: invalid token for session f0e98b3b,SECURITY_ALERT
Login failure threshold exceeded for user 2875,SECURITY_ALERT
Unauthorized access attempt from IP 30.122.243.1,SECURITY_ALERT
Node node-5 joined cluster cluster-3,SYSTEM_EVENT
Job 7724 error: invalid configuration in stage 10,WORKFLOW_ERROR
Authentication error on server 13,SECURITY_ALERT
Multiple unauthorized access attempts on server 17,SECURITY_ALERT
Potential security breach detected on host db-24.owens-mayer.info,SECURITY_ALERT
cpu_usage=32% memory_usage=14% on host db-75.davidson.com,RESOURCE_USAGE
Scheduled task 3942 completed successfully,SYSTEM_EVENT
Invalid priority level assigned to ticket 4674,WORKFLOW_ERROR
High memory consumption detected: 49618MB of 16384MB used,RESOURCE_USAGE
Failed authentication attempt #4 for user 1056,SECURITY_ALERT
Security alert: invalid token for session a22f3da5,SECURITY_ALERT
Instance sXMmlJMX terminated in region us-west-2,SYSTEM_EVENT
Potential security breach detected on host laptop-97.williams.com,SECURITY_ALERT
Storage volume vol-WuTZ at 84% capacity,RESOURCE_USAGE
High memory consumption detected: 2634MB of 16384MB used,RESOURCE_USAGE
Multiple login failures detected for user 8762,SECURITY_ALERT
Backup completed for database orders_db,SYSTEM_EVENT
Node node-44 left cluster cluster-1,SYSTEM_EVENT
Workflow validation error in process ca4949b1,WORKFLOW_ERROR
Suspicious activity observed from IP 159.179.239.241,SECURITY_ALERT
High memory consumption detected: 20451MB of 8192MB used,RESOURCE_USAGE
Deployment e9964d46 finished on desktop-97.terrell.com,SYSTEM_EVENT
Task assignment for TeamID 150 could not complete due to invalid priority level,WORKFLOW_ERROR
swap=4941MB used on server 93,RESOURCE_USAGE
Service redis started successfully,SYSTEM_EVENT
Node node-28 reporting cpu=54% utilization,RESOURCE_USAGE
cpu_usage=75% memory_usage=4% on host desktop-51.cohen.biz,RESOURCE_USAGE
Workflow validation error in process 927b50ab,WORKFLOW_ERROR
Account 4158 locked after 4 failed attempts,SECURITY_ALERT
Job 4476 aborted due to missing configuration,WORKFLOW_ERROR
Backup completed for database users_db,SYSTEM_EVENT
Task 6657 could not be assigned to team 694,WORKFLOW_ERROR
Workflow 665ef0bf failed at step 5,WORKFLOW_ERROR
Backup completed for database analytics_db,SYSTEM_EVENT
Invalid priority level assigned to ticket 8521,WORKFLOW_ERROR
Node node-26 reporting cpu=79% utilization,RESOURCE_USAGE
Account 4027 locked after 10 failed attempts,SECURITY_ALERT
Invalid session token detected from IP 85.250.226.108,SECURITY_ALERT
[instance: nmHaDNVi] cpu=41% mem=64% disk=89%,RESOURCE_USAGE
Deployment 87bbf0b8 finished on lt-14.moyer.net,SYSTEM_EVENT
Escalation rule undefined for priority P3 in ticket 1923,WORKFLOW_ERROR
Instance BJIDLYxv terminated in region us-west-2,SYSTEM_EVENT
phys_ram=32768MB used_ram=54506MB phys_disk=1637GB,RESOURCE_USAGE
Node node-36 joined cluster cluster-2,SYSTEM_EVENT
Health check ok: auth-service responding on port 8080,SYSTEM_EVENT
Pipeline f2e91bc6 blocked at stage 4,WORKFLOW_ERROR
"[instance: kTFsRYyX] Total memory: 16384 MB, used: 19776 MB",RESOURCE_USAGE
[instance: kSoSoaUl] cpu=97% mem=13% disk=80%,RESOURCE_USAGE
Undefined escalation path for ticket 6725 in queue 9,WORKFLOW_ERROR
Undefined escalation path for ticket 5914 in queue 5,WORKFLOW_ERROR
Scheduled task 8455 completed successfully,SYSTEM_EVENT
Backup completed for database users_db,SYSTEM_EVENT
Workflow validation error in process 00810bd2,WORKFLOW_ERROR
Invalid session token detected from IP 168.196.33.110,SECURITY_ALERT
Storage volume vol-TKGE at 64% capacity,RESOURCE_USAGE
Login failure threshold exceeded for user 9715,SECURITY_ALERT
Potential security breach detected on host laptop-71.harrington.com,SECURITY_ALERT
Service postgres stopped on host email-63.goodwin-rogers.com,SYSTEM_EVENT
Node node-2 left cluster cluster-4,SYSTEM_EVENT
Instance XUvSeClP terminated in region us-west-2,SYSTEM_EVENT
swap=4979MB used on server 86,RESOURCE_USAGE
Deployment 94687579 finished on email-09.martin.com,SYSTEM_EVENT
Account 7409 locked after 14 failed attempts,SECURITY_ALERT
Escalation rule undefined for priority LOW in ticket 1549,WORKFLOW_ERROR
Deployment 67c9504e completed successfully,SYSTEM_EVENT
Login failure threshold exceeded for user 6606,SECURITY_ALERT
Task 7708 could not be assigned to team 666,WORKFLOW_ERROR
Account 5429 locked after 6 failed attempts,SECURITY_ALERT
Storage volume vol-QNnF at 90% capacity,RESOURCE_USAGE
Storage volume vol-XIxO at 98% capacity,RESOURCE_USAGE
Account 9921 locked after 14 failed attempts,SECURITY_ALERT
phys_ram=65536MB used_ram=44183MB phys_disk=1016GB on node node-44,RESOURCE_USAGE
Workflow validation error in process dedd3b3a,WORKFLOW_ERROR
CPU exceeded threshold: 70% on instance NqqJTgrV,RESOURCE_USAGE
Multiple unauthorized access attempts on server 100,SECURITY_ALERT
Job 2373 error: invalid configuration in stage 9,WORKFLOW_ERROR
High memory consumption detected: 13712MB of 16384MB used,RESOURCE_USAGE
Account 1009 locked after 17 failed attempts,SECURITY_ALERT
disk_usage=91% on volume vol-RUXv,RESOURCE_USAGE
"Resource alert: memory exceeded on db-81.kemp.com, used=37183MB",RESOURCE_USAGE
Backup started for database orders_db at 2026-01-12T10:56:16,SYSTEM_EVENT
Backup completed for database users_db,SYSTEM_EVENT
Backup started for database users_db at 2026-04-05T23:06:32,SYSTEM_EVENT
Failed authentication attempt #7 for user 5176,SECURITY_ALERT
"Disk usage at 60% on email-98.cannon-mitchell.com, volume vol-pLJo",RESOURCE_USAGE
Invalid session token detected from IP 108.202.214.108,SECURITY_ALERT
phys_ram=16384MB used_ram=3618MB phys_disk=1254GB,RESOURCE_USAGE
Instance WmASjnTb terminated in region us-east-1,SYSTEM_EVENT
Deadlock detected in process d96a9e1e,WORKFLOW_ERROR
Node node-24 reporting cpu=18% utilization,RESOURCE_USAGE
Unauthorized access attempt from IP 158.27.159.187,SECURITY_ALERT
Invalid credentials provided for user 1807 on desktop-20.nguyen.org,SECURITY_ALERT
Health check passed for service api-gateway on db-05.wright.info,SYSTEM_EVENT
Invalid session token detected from IP 202.1.117.194,SECURITY_ALERT
disk_usage=98% on volume vol-iptY,RESOURCE_USAGE
Suspicious activity observed from IP 114.11.42.53,SECURITY_ALERT
Job 8812 aborted due to missing configuration,WORKFLOW_ERROR
High memory consumption detected: 52615MB of 16384MB used,RESOURCE_USAGE
Workflow 34737695 failed at step 7,WORKFLOW_ERROR
Health check passed for service postgres on web-38.hall.biz,SYSTEM_EVENT
Node node-7 joined cluster cluster-3,SYSTEM_EVENT
Task 3165 could not be assigned to team 742,WORKFLOW_ERROR
cpu_usage=95% memory_usage=90% on host db-15.hebert.com,RESOURCE_USAGE
Job 7611 aborted due to missing configuration,WORKFLOW_ERROR
Invalid credentials provided for user 4146 on srv-41.davis.com,SECURITY_ALERT
Job 8335 error: invalid configuration in stage 2,WORKFLOW_ERROR
Workflow validation error in process 85fc862f,WORKFLOW_ERROR
Backup started for database users_db at 2026-02-18T16:11:40,SYSTEM_EVENT
phys_ram=16384MB used_ram=55672MB phys_disk=747GB on node node-18,RESOURCE_USAGE
Deployment ca95ae18 finished on lt-38.jimenez.biz,SYSTEM_EVENT
Security alert: invalid token for session 537d66c6,SECURITY_ALERT
Service auth-service restarted on desktop-73.munoz.com after config update,SYSTEM_EVENT
Multiple login failures detected for user 9391,SECURITY_ALERT
Invalid credentials provided for user 1432 on laptop-58.oconnor.biz,SECURITY_ALERT
Escalation rule execution failed for ticket 5520 - undefined escalation level,WORKFLOW_ERROR
Storage volume vol-RWWm at 68% capacity,RESOURCE_USAGE
Suspicious activity observed from IP 211.127.44.84,SECURITY_ALERT
Suspicious activity observed from IP 46.89.249.130,SECURITY_ALERT
Undefined escalation path for ticket 3806 in queue 18,WORKFLOW_ERROR
Failed authentication attempt #3 for user 3938,SECURITY_ALERT
CPU exceeded threshold: 69% on instance NudTIpJz,RESOURCE_USAGE
phys_ram=32768MB used_ram=9974MB phys_disk=537GB on node node-5,RESOURCE_USAGE
Account 3504 locked after 5 failed attempts,SECURITY_ALERT
Task assignment error: team 187 queue full,WORKFLOW_ERROR
Login failure threshold exceeded for user 2153,SECURITY_ALERT
Escalation failed for ticket 8564 - no handler defined,WORKFLOW_ERROR
Escalation failed for ticket 1964 - no handler defined,WORKFLOW_ERROR
Workflow e8f60dec failed at step 8,WORKFLOW_ERROR
Escalation rule undefined for priority LOW in ticket 3381,WORKFLOW_ERROR
"Disk usage at 79% on desktop-89.kennedy.com, volume vol-FcWx",RESOURCE_USAGE
Brute force attack detected for account 5788,SECURITY_ALERT
Invalid session token detected from IP 213.212.190.169,SECURITY_ALERT
Invalid session token detected from IP 130.203.102.14,SECURITY_ALERT
Scheduled job 4911 started at 2026-02-14T06:01:21,SYSTEM_EVENT
Unauthorized access attempt from IP 13.40.121.100,SECURITY_ALERT
Brute force attack detected for account 2476,SECURITY_ALERT
CPU exceeded threshold: 58% on instance ahiEszLT,RESOURCE_USAGE
"[instance: HZaupCAW] Total memory: 16384 MB, used: 3210 MB",RESOURCE_USAGE
Failed authentication attempt #12 for user 7673,SECURITY_ALERT
Pipeline 15f9979d blocked at stage 7,WORKFLOW_ERROR
Escalation failed for ticket 6314 - no handler defined,WORKFLOW_ERROR
Deadlock detected in process 3ca1ac08,WORKFLOW_ERROR
Memory usage is critical at 58% on db-43.graham.com,RESOURCE_USAGE
Account 9884 locked after 14 failed attempts,SECURITY_ALERT
cpu_usage=69% memory_usage=47% on host db-49.medina.net,RESOURCE_USAGE
Login failure threshold exceeded for user 4700,SECURITY_ALERT
Instance mZtjLAAt terminated in region ap-south-1,SYSTEM_EVENT
Suspicious activity observed from IP 204.113.69.4,SECURITY_ALERT
Deployment 22ed5dc2 finished on web-06.harrell.com,SYSTEM_EVENT
Node node-49 reporting cpu=89% utilization,RESOURCE_USAGE
Credential mismatch for user 2804 from 115.77.136.197,SECURITY_ALERT
High memory consumption detected: 29075MB of 16384MB used,RESOURCE_USAGE
Process 1ee38059 timed out after 30s,WORKFLOW_ERROR
Authentication error on server 53,SECURITY_ALERT
Multiple unauthorized access attempts on server 53,SECURITY_ALERT
Task 2427 could not be assigned to team 684,WORKFLOW_ERROR
Instance jFluezcX created in region ap-south-1,SYSTEM_EVENT
Escalation rule undefined for priority HIGH in ticket 1679,WORKFLOW_ERROR
Failed authentication attempt #18 for user 9666,SECURITY_ALERT
Job 9937 error: invalid configuration in stage 10,WORKFLOW_ERROR
Invalid credentials provided for user 1920 on lt-92.hopkins.org,SECURITY_ALERT
phys_ram=65536MB used_ram=11554MB phys_disk=443GB on node node-23,RESOURCE_USAGE
Backup completed for database analytics_db,SYSTEM_EVENT
High memory consumption detected: 33851MB of 32768MB used,RESOURCE_USAGE
Job 6940 error: invalid configuration in stage 7,WORKFLOW_ERROR
[instance: tYmfbNaD] cpu=50% mem=55% disk=93%,RESOURCE_USAGE
Intrusion detected on host desktop-84.foley-green.com from IP 123.47.133.220,SECURITY_ALERT
Suspicious activity observed from IP 45.251.1.233,SECURITY_ALERT
Multiple login failures detected for user 7882,SECURITY_ALERT
phys_ram=32768MB used_ram=16328MB phys_disk=317GB,RESOURCE_USAGE
Invalid priority level assigned to ticket 1641,WORKFLOW_ERROR
Instance JrmNTLdf terminated in region ap-south-1,SYSTEM_EVENT
"Resource alert: memory exceeded on srv-54.williams-dunn.com, used=20685MB",RESOURCE_USAGE
Escalation failed for ticket 8018 - no handler defined,WORKFLOW_ERROR
Health check passed for service auth-service on laptop-73.reese.com,SYSTEM_EVENT
Login failure threshold exceeded for user 8573,SECURITY_ALERT
Node node-20 joined cluster cluster-2,SYSTEM_EVENT
Job 1229 aborted due to missing configuration,WORKFLOW_ERROR
phys_ram=65536MB used_ram=50132MB phys_disk=1499GB on node node-47,RESOURCE_USAGE
Potential security breach detected on host db-02.peters-horton.info,SECURITY_ALERT
phys_ram=8192MB used_ram=34660MB phys_disk=1307GB on node node-5,RESOURCE_USAGE
